bit_length=11 prime=1051 G=(471, 914) n=1093 Q=(179, 86)
Creating Quantum Circuit
(1/11)
(2/11)
(3/11)
(4/11)
(5/11)
(6/11)
(7/11)
(8/11)
(9/11)
(10/11)
(11/11)
Complete Quantum Circuit 1355.379[s]
execute circuit 12600000/14783371 65:10:19.414
execute circuit 12610000/14783371 65:13:11.140
execute circuit 12620000/14783371 65:16:40.700
execute circuit 12630000/14783371 65:19:50.570
execute circuit 12640000/14783371 65:23:05.195
execute circuit 12650000/14783371 65:25:44.806
execute circuit 12660000/14783371 65:29:01.559
execute circuit 12670000/14783371 65:31:07.001
execute circuit 12680000/14783371 65:33:25.087
execute circuit 12690000/14783371 65:36:36.985
execute circuit 12700000/14783371 65:39:32.715
execute circuit 12710000/14783371 65:42:07.225
execute circuit 12720000/14783371 65:44:51.154
execute circuit 12730000/14783371 65:47:06.017
execute circuit 12740000/14783371 65:49:53.638
execute circuit 12750000/14783371 65:53:16.475
execute circuit 12760000/14783371 65:55:43.879
execute circuit 12770000/14783371 65:58:39.111
execute circuit 12780000/14783371 66:00:41.113
execute circuit 12790000/14783371 66:03:20.100
execute circuit 12800000/14783371 66:08:12.488
execute circuit 12810000/14783371 66:12:25.027
execute circuit 12820000/14783371 66:15:00.626
execute circuit 12830000/14783371 66:17:47.571
execute circuit 12840000/14783371 66:21:47.242
execute circuit 12850000/14783371 66:25:48.356
execute circuit 12860000/14783371 66:28:41.809
execute circuit 12870000/14783371 66:32:26.893
execute circuit 12880000/14783371 66:37:45.624
execute circuit 12890000/14783371 66:41:01.511
execute circuit 12900000/14783371 66:44:19.447
execute circuit 12910000/14783371 66:47:34.482
execute circuit 12920000/14783371 66:50:56.149
execute circuit 12930000/14783371 66:54:13.049
execute circuit 12940000/14783371 66:57:36.928
execute circuit 12950000/14783371 67:01:01.649
execute circuit 12960000/14783371 67:04:10.807
execute circuit 12970000/14783371 67:07:16.348
execute circuit 12980000/14783371 67:10:33.582
execute circuit 12990000/14783371 67:13:50.112
execute circuit 13000000/14783371 67:19:08.407
execute circuit 13010000/14783371 67:22:55.057
execute circuit 13020000/14783371 67:25:47.476
execute circuit 13030000/14783371 67:29:48.478
execute circuit 13040000/14783371 67:33:46.168
execute circuit 13050000/14783371 67:36:33.440
execute circuit 13060000/14783371 67:39:08.485
execute circuit 13070000/14783371 67:43:07.864
execute circuit 13080000/14783371 67:47:48.192
execute circuit 13090000/14783371 67:50:28.507
execute circuit 13100000/14783371 67:52:30.575
execute circuit 13110000/14783371 67:55:26.034
execute circuit 13120000/14783371 67:57:52.442
execute circuit 13130000/14783371 68:01:16.050
execute circuit 13140000/14783371 68:04:03.339
execute circuit 13150000/14783371 68:06:18.020
execute circuit 13160000/14783371 68:09:01.107
execute circuit 13170000/14783371 68:11:36.764
execute circuit 13180000/14783371 68:14:31.767
execute circuit 13190000/14783371 68:17:43.592
execute circuit 13200000/14783371 68:20:01.706
execute circuit 13210000/14783371 68:22:06.243
execute circuit 13220000/14783371 68:25:22.021
execute circuit 13230000/14783371 68:28:01.686
execute circuit 13240000/14783371 68:31:15.834
execute circuit 13250000/14783371 68:34:25.043
execute circuit 13260000/14783371 68:37:55.531
execute circuit 13270000/14783371 68:40:46.541
execute circuit 13280000/14783371 68:43:45.491
execute circuit 13290000/14783371 68:46:38.852
execute circuit 13300000/14783371 68:49:37.076
execute circuit 13310000/14783371 68:52:40.816
execute circuit 13320000/14783371 68:55:33.078
execute circuit 13330000/14783371 68:58:09.230
execute circuit 13340000/14783371 69:01:03.029
execute circuit 13350000/14783371 69:03:45.065
execute circuit 13360000/14783371 69:07:18.341
execute circuit 13370000/14783371 69:10:25.306
execute circuit 13380000/14783371 69:13:40.871
execute circuit 13390000/14783371 69:16:16.382
execute circuit 13400000/14783371 69:19:31.427
execute circuit 13410000/14783371 69:21:34.732
execute circuit 13420000/14783371 69:23:54.722
execute circuit 13430000/14783371 69:27:10.229
execute circuit 13440000/14783371 69:30:02.069
execute circuit 13450000/14783371 69:32:41.597
execute circuit 13460000/14783371 69:35:19.244
execute circuit 13470000/14783371 69:37:33.203
execute circuit 13480000/14783371 69:40:26.398
execute circuit 13490000/14783371 69:43:49.607
execute circuit 13500000/14783371 69:46:10.440
execute circuit 13510000/14783371 69:48:58.445
execute circuit 13520000/14783371 69:51:01.404
execute circuit 13530000/14783371 69:53:49.735
execute circuit 13540000/14783371 69:58:50.160
execute circuit 13550000/14783371 70:02:48.787
execute circuit 13560000/14783371 70:05:20.795
execute circuit 13570000/14783371 70:08:16.442
execute circuit 13580000/14783371 70:12:14.921
execute circuit 13590000/14783371 70:16:08.969
execute circuit 13600000/14783371 70:18:56.060
execute circuit 13610000/14783371 70:23:00.837
execute circuit 13620000/14783371 70:28:04.648
execute circuit 13630000/14783371 70:31:23.679
execute circuit 13640000/14783371 70:34:39.522
execute circuit 13650000/14783371 70:38:03.615
execute circuit 13660000/14783371 70:41:36.165
execute circuit 13670000/14783371 70:45:44.211
execute circuit 13680000/14783371 70:49:27.499
execute circuit 13690000/14783371 70:53:04.739
execute circuit 13700000/14783371 70:56:48.014
execute circuit 13710000/14783371 71:00:21.115
execute circuit 13720000/14783371 71:03:55.143
execute circuit 13730000/14783371 71:07:30.426
execute circuit 13740000/14783371 71:13:09.683
execute circuit 13750000/14783371 71:16:45.183
execute circuit 13760000/14783371 71:19:51.541
execute circuit 13770000/14783371 71:23:55.798
execute circuit 13780000/14783371 71:28:03.941
execute circuit 13790000/14783371 71:30:46.661
execute circuit 13800000/14783371 71:33:23.146
execute circuit 13810000/14783371 71:37:49.031
execute circuit 13820000/14783371 71:42:41.007
execute circuit 13830000/14783371 71:45:14.060
execute circuit 13840000/14783371 71:47:25.958
execute circuit 13850000/14783371 71:50:23.326
execute circuit 13860000/14783371 71:53:02.787
execute circuit 13870000/14783371 71:57:26.683
execute circuit 13880000/14783371 72:00:55.309
execute circuit 13890000/14783371 72:03:41.269
execute circuit 13900000/14783371 72:07:13.649
execute circuit 13910000/14783371 72:10:36.742
execute circuit 13920000/14783371 72:14:03.769
execute circuit 13930000/14783371 72:17:24.649
execute circuit 13940000/14783371 72:19:53.262
execute circuit 13950000/14783371 72:22:07.368
execute circuit 13960000/14783371 72:25:21.978
execute circuit 13970000/14783371 72:28:06.013
execute circuit 13980000/14783371 72:31:21.920
execute circuit 13990000/14783371 72:34:39.609
execute circuit 14000000/14783371 72:38:12.611
execute circuit 14010000/14783371 72:40:55.353
execute circuit 14020000/14783371 72:43:45.068
execute circuit 14030000/14783371 72:46:18.055
execute circuit 14040000/14783371 72:49:10.699
execute circuit 14050000/14783371 72:52:15.007
execute circuit 14060000/14783371 72:55:07.805
execute circuit 14070000/14783371 72:57:43.170
execute circuit 14080000/14783371 73:00:36.389
execute circuit 14090000/14783371 73:03:24.706
execute circuit 14100000/14783371 73:06:59.008
execute circuit 14110000/14783371 73:10:06.236
execute circuit 14120000/14783371 73:13:24.467
execute circuit 14130000/14783371 73:15:56.611
execute circuit 14140000/14783371 73:19:07.946
execute circuit 14150000/14783371 73:21:17.966
execute circuit 14160000/14783371 73:23:42.254
execute circuit 14170000/14783371 73:27:00.838
execute circuit 14180000/14783371 73:29:48.880
execute circuit 14190000/14783371 73:32:34.568
execute circuit 14200000/14783371 73:35:05.907
execute circuit 14210000/14783371 73:37:21.912
execute circuit 14220000/14783371 73:40:23.679
execute circuit 14230000/14783371 73:43:49.612
execute circuit 14240000/14783371 73:46:07.908
execute circuit 14250000/14783371 73:48:53.713
execute circuit 14260000/14783371 73:51:04.887
execute circuit 14270000/14783371 73:54:10.139
execute circuit 14280000/14783371 73:59:11.366
execute circuit 14290000/14783371 74:03:01.697
execute circuit 14300000/14783371 74:05:36.639
execute circuit 14310000/14783371 74:08:42.739
execute circuit 14320000/14783371 74:12:45.939
execute circuit 14330000/14783371 74:16:38.068
execute circuit 14340000/14783371 74:19:25.095
execute circuit 14350000/14783371 74:23:47.092
execute circuit 14360000/14783371 74:28:41.731
execute circuit 14370000/14783371 74:32:07.386
execute circuit 14380000/14783371 74:35:29.794
execute circuit 14390000/14783371 74:39:00.776
execute circuit 14400000/14783371 74:42:36.089
execute circuit 14410000/14783371 74:46:06.918
execute circuit 14420000/14783371 74:49:50.108
execute circuit 14430000/14783371 74:53:35.254
execute circuit 14440000/14783371 74:57:01.010
execute circuit 14450000/14783371 75:00:12.590
execute circuit 14460000/14783371 75:03:41.584
execute circuit 14470000/14783371 75:07:16.342
execute circuit 14480000/14783371 75:12:44.939
execute circuit 14490000/14783371 75:16:06.669
execute circuit 14500000/14783371 75:19:17.089
execute circuit 14510000/14783371 75:23:22.196
execute circuit 14520000/14783371 75:27:23.871
execute circuit 14530000/14783371 75:30:00.376
execute circuit 14540000/14783371 75:32:39.022
execute circuit 14550000/14783371 75:37:19.742
execute circuit 14560000/14783371 75:42:10.005
execute circuit 14570000/14783371 75:44:33.814
execute circuit 14580000/14783371 75:46:52.075
execute circuit 14590000/14783371 75:49:39.178
execute circuit 14600000/14783371 75:52:18.759
execute circuit 14610000/14783371 75:55:45.489
execute circuit 14620000/14783371 75:58:24.543
execute circuit 14630000/14783371 76:00:41.251
execute circuit 14640000/14783371 76:03:35.486
execute circuit 14650000/14783371 76:06:10.117
execute circuit 14660000/14783371 76:09:19.248
execute circuit 14670000/14783371 76:12:27.835
execute circuit 14680000/14783371 76:14:46.450
execute circuit 14690000/14783371 76:17:10.053
execute circuit 14700000/14783371 76:20:19.600
execute circuit 14710000/14783371 76:23:09.563
execute circuit 14720000/14783371 76:26:29.092
execute circuit 14730000/14783371 76:29:47.402
execute circuit 14740000/14783371 76:33:20.060
execute circuit 14750000/14783371 76:36:06.853
execute circuit 14760000/14783371 76:39:02.723
execute circuit 14770000/14783371 76:41:42.568
execute circuit 14780000/14783371 76:44:39.936
*OK: <00001011010 00110011010 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11111100110 01010001000 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01011001010 10000111001 01001111111 01010101111>=1, (639, 687)=True d=756
-NG: <00101111100 01101001011 01001111111 01010101111>=1, (639, 687)=True
*OK: <01100001100 10111100100 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00000010101 10011011110 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01101110010 11000111011 01001111111 01010101111>=1, (639, 687)=True d=756
-NG: <00110001000 11011110010 01001111111 01010101111>=1, (639, 687)=True
*OK: <01010011011 00111100100 01001111111 01010101111>=1, (639, 687)=True d=756
-NG: <10101001110 00100111111 01001111111 01010101111>=1, (639, 687)=True
*OK: <01101111100 00111100101 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11111100100 10100000000 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01010001110 01100101001 01001111111 01010101111>=1, (639, 687)=True d=756
-NG: <11011000101 00001000011 01001111111 01010101111>=1, (639, 687)=True
*OK: <10000001110 00110000000 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11011100000 01111011011 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10100101001 10100001011 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10101010010 11011000111 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01101001000 11011110110 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10111011001 10100101110 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10111010001 11100001100 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10111001100 11001110011 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01100001111 00011110110 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10010101000 11100111101 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01001010100 10100100111 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11100111111 11000001111 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01101111110 11101101110 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11001001111 00111001001 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00110111000 10001011001 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00101010111 10010011101 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00000011110 00010001001 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01011110001 00001101101 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00010111101 11011011111 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11100011100 10011101101 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01110100111 00100101010 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00110001101 10100010100 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11001001010 00100110001 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00001100000 11110111101 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00001100001 11110111101 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10110101100 00001100000 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00010000111 11001101000 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11011111000 01111001001 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00011000101 10100000001 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11011010110 00000110001 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01011011101 01110001111 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00001101101 00011110000 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11011100011 11011101011 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10110100011 10010110101 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11100101110 10001000011 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11100011011 10011101101 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11110011111 00001000100 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11001100000 01110010110 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11000010111 01111001001 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10101101100 10000111111 01001111111 01010101111>=1, (639, 687)=True d=756
-NG: <11100011010 11101100001 01001111111 01010101111>=1, (639, 687)=True
*OK: <10001110111 11101011111 01001111111 01010101111>=1, (639, 687)=True d=756
-NG: <01111101000 10111100110 01001111111 01010101111>=1, (639, 687)=True
*OK: <01101110010 11000111010 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00000111100 00100010010 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11111100010 11101110111 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10100011000 01100111110 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10011000000 11100101101 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11011010010 10100011111 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01110100011 11000011001 01001111111 01010101111>=1, (639, 687)=True d=756
-NG: <00100011001 10111110110 01001111111 01010101111>=1, (639, 687)=True
*OK: <00110000111 10001111011 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01011000100 01110100000 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11110100110 11001100110 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01001000011 10111010000 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10001111101 11111111001 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00110110101 00101001000 01001111111 01010101111>=1, (639, 687)=True d=756
-NG: <10001100000 00111100111 01001111111 01010101111>=1, (639, 687)=True
*OK: <01011010111 01011110101 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10001011111 11101101111 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10011100010 01011000110 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00011111011 10101111010 01001111111 01010101111>=1, (639, 687)=True d=756
-NG: <01111000100 00001111111 01001111111 01010101111>=1, (639, 687)=True
*OK: <11010111110 00001000010 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00001111000 01000100011 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00100001110 10011001111 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00101001010 01101101001 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00100101111 00001101001 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10101011010 10011101001 01001111111 01010101111>=1, (639, 687)=True d=756
-NG: <11110111010 11001010101 01001111111 01010101111>=1, (639, 687)=True
*OK: <01111111111 10100111100 01001111111 01010101111>=1, (639, 687)=True d=756
-NG: <11011010101 10100100000 01001111111 01010101111>=1, (639, 687)=True
*OK: <01011001110 11101001010 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10101111101 11000001100 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <10100111010 11011011000 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01101111000 11011010100 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11110000100 01011001100 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00010010000 01000010010 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11101000001 01110011000 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11010101001 01101100011 01001111111 01010101111>=1, (639, 687)=True d=756
-NG: <00011110101 10001000110 01001111111 01010101111>=1, (639, 687)=True
*OK: <01001101000 10001111100 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <11001111110 10000011111 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <01001000001 00001001001 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00111100001 11000010101 01001111111 01010101111>=1, (639, 687)=True d=756
*OK: <00101000000 01000110110 01001111111 01010101111>=1, (639, 687)=True d=756
Success: d=756 count=88
